Customer ID,Income (USD),Loan Amount Request (USD),Current Loan Expenses (USD),Credit Score,No. of Defaults,Property Age,Co-Applicant,Property Price,Type of Employment_missing_val,Type of Employment_Laborers,Type of Employment_Sales staff,Type of Employment_Core staff,Type of Employment_Managers,Type of Employment_Drivers,Type of Employment_Accountants,Expense Type 1_N,Profession_Working,Profession_Commercial associate,Profession_Pensioner,Dependents_2.0,Dependents_3.0,Dependents_1.0,Dependents_4.0,Dependents_0,Location_Semi-Urban,Location_Rural
C-30609,1233.47,22295.94,146.17,651.57,0,1233.47,1.0,41471.67,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-49413,4355.3,199370.22,559.64,825.9,0,4355.3,0.0,369969.54,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-16275,2745.41,33239.67,155.4,721.08,0,2745.41,1.0,62517.3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
C-3779,3040.27,49286.29,232.2,740.6,0,3040.27,1.0,82632.51,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-3314,1047.91,25374.13,107.2,739.82,0,1047.91,1.0,44560.19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
C-38443,2115.4,73424.83,280.92,700.59,0,2115.4,1.0,95159.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-2338,1049.76,29861.15,242.48,747.92,0,1049.76,1.0,51560.88,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-3362,2222.435,36653.35,374.79,687.8,0,2223.25,1.0,63318.27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-8278,1900.59,49779.63,385.25,624.33,0,1900.59,1.0,83879.41,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-19322,2222.435,112807.36,334.11,739.82,0,2223.25,1.0,195849.33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-5162,2222.435,54303.77,342.18,709.27,0,2223.25,1.0,102418.67,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-26991,1753.16,88719.65,412.68,734.49,1,1753.16,1.0,135238.85,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-2517,526.19,15078.78,150.41,739.82,0,526.19,1.0,20410.73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C-37008,1988.7,107623.07,530.03,863.53,0,1988.7,0.0,161542.84,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
C-31685,3708.6,141033.94,894.59,743.21,0,3708.6,1.0,157699.43,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-32026,2696.19,76874.57,377.22,825.82,0,2696.19,1.0,139237.11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-48616,3191.31,174111.53,730.0,825.81,1,3191.31,1.0,311824.63,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-5835,1950.77,34736.64,172.16,773.6,0,1950.77,1.0,41713.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
C-12992,2222.435,24208.42,131.22,783.54,0,2223.25,1.0,36090.58,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C-22444,2298.22,111889.89,918.91,657.54,0,2298.22,1.0,126948.1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
C-43669,4243.18,224367.31,768.51,763.75,0,4243.18,0.0,351277.33,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-2115,2222.435,20277.62,211.55,855.33,0,2223.25,1.0,37629.39,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-26723,1061.54,17273.93,128.22,676.72,0,1061.54,1.0,30433.94,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-18078,1249.49,42060.57,261.0,757.77,0,1249.49,1.0,-999.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
C-28592,2222.435,151772.07,423.02,738.08,0,2223.25,1.0,204838.23,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-39005,2632.98,258567.37,747.03,879.62,0,2632.98,1.0,456391.6,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-19913,2010.56,76768.85,388.02,739.82,0,2010.56,0.0,103521.21,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
C-37763,3835.92,262498.03,753.42,763.97,0,3835.92,1.0,461361.41,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
C-12419,2726.4,146197.16,442.23,750.46,1,2726.4,1.0,221585.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-8231,2352.76,73622.59,413.53,614.95,0,2352.76,0.0,106214.74,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
C-27401,2694.73,151931.05,776.87,739.82,0,2694.73,1.0,209297.57,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C-49568,2848.59,87251.71,432.04,760.56,0,2848.59,1.0,101874.91,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
C-34077,1151.74,62814.54,312.41,811.18,1,1151.74,1.0,105411.45,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-19895,1715.41,34240.99,244.91,739.82,0,1715.41,1.0,54094.07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-29260,2046.22,33791.62,163.75,688.2,0,2046.22,1.0,57702.53,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-2511,2222.435,94274.85,418.5,746.16,0,2223.25,1.0,109229.46,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
C-33629,2710.28,158048.27,425.27,673.53,0,2710.28,1.0,284717.74,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-5523,2016.34,248675.99,751.99,785.5,0,2016.34,1.0,418571.23,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-17829,1835.11,42382.65,158.96,822.96,0,1835.11,1.0,75723.62,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-45702,1684.82,34970.92,198.9,632.33,0,1684.82,0.0,55089.68,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
C-32430,4141.79,148843.9,768.78,723.92,1,4141.79,1.0,252184.26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-49211,1261.99,11050.59,132.9,712.92,0,1261.99,1.0,12334.69,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-25115,1057.25,14508.39,146.69,785.09,0,1057.25,1.0,17731.69,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-46761,1857.43,125354.88,553.91,647.35,0,1857.43,1.0,202273.29,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
C-22463,2222.435,64758.38,304.92,639.51,0,2223.25,0.0,94915.66,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C-29890,2547.3,152872.47,428.32,795.74,0,2547.3,1.0,222289.36,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-29816,2509.18,84274.17,417.14,786.21,0,2509.18,1.0,92727.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C-4716,2222.435,80546.23,281.41,790.0,0,2223.25,0.0,116137.38,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-32929,1309.75,45753.23,238.13,676.96,0,1309.75,1.0,80768.24,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-27746,3335.32,111734.44,663.47,813.06,1,3335.32,1.0,191426.54,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-23820,1027.74,22576.64,109.7,698.16,0,1027.74,1.0,28950.79,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
C-44532,3301.93,79330.54,495.32,635.11,0,3301.93,1.0,127123.6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-35996,2151.98,69539.79,307.08,779.44,0,2151.98,1.0,130547.44,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
C-14865,2222.435,25085.26,194.11,805.77,0,2223.25,1.0,46529.8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-38875,1911.72,126596.26,650.17,789.04,1,1911.72,1.0,146608.96,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-8233,1885.45,41962.29,365.79,648.46,0,1885.45,1.0,74728.06,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-2249,2222.435,81150.23,426.91,627.94,0,2223.25,0.0,94921.59,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
C-35635,2982.38,62120.48,356.6,770.46,1,2982.38,1.0,70920.01,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
C-17126,1688.87,80789.43,455.11,720.89,0,1688.87,1.0,124023.86,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C-32451,2295.75,60858.07,474.01,851.88,0,2295.75,1.0,106926.42,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
C-1083,2982.15,201190.22,536.77,783.53,1,2982.15,1.0,252664.37,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-24696,1284.98,54067.53,416.72,739.82,1,1284.98,1.0,98216.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C-605,1234.0,35864.91,414.26,684.08,0,1234.0,1.0,42724.51,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-40409,3152.37,77446.76,458.39,625.03,1,3152.37,0.0,124484.94,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-20287,1905.61,88761.79,402.61,672.76,1,1905.61,1.0,124635.82,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-23046,1787.94,76265.62,373.04,680.87,0,1787.94,1.0,138486.05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C-10872,1674.56,80008.84,382.57,823.63,0,1674.56,0.0,117745.51,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-11336,1052.39,71161.55,373.36,736.02,0,1052.39,1.0,93405.26,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-21916,2222.435,85165.36,384.29,835.96,0,2223.25,1.0,103676.97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
C-39830,2786.76,10325.02,111.94,686.4,0,2786.76,1.0,13001.21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-46067,3591.0,102193.52,386.39,769.07,0,3591.0,0.0,167176.78,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
C-42721,3113.04,169834.53,731.48,773.72,0,3113.04,0.0,284993.38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
C-6871,2049.28,132433.65,510.66,739.82,0,2049.28,1.0,199514.76,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-26424,2074.14,106722.11,406.83,710.76,0,2074.14,1.0,165257.62,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-10125,1809.21,57634.12,373.19,690.29,1,1809.21,1.0,92200.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
C-24720,1421.79,20692.6,163.05,639.38,0,1421.79,1.0,27456.95,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-35527,1045.75,23787.46,188.95,709.7,0,1045.75,1.0,26854.9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-29473,2323.5,30067.83,248.88,637.24,0,2323.5,1.0,56233.49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C-43391,2982.57,50013.82,269.0,767.43,0,2982.57,1.0,94142.13,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-7352,2389.02,84689.72,405.89,739.82,0,2389.02,1.0,156265.77,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-4264,2468.53,48525.99,258.16,708.3,0,2468.53,1.0,79475.99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
C-9587,2222.435,185971.35,678.45,747.8,0,2223.25,1.0,279115.97,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
C-46608,3521.79,39015.7,191.14,792.88,1,3521.79,1.0,64059.84,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-13921,2621.5,154450.23,875.12,822.43,0,2621.5,1.0,262811.03,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
C-40804,2317.9,103770.52,417.73,648.77,0,2317.9,1.0,119286.54,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-36867,2472.69,112436.24,431.55,771.14,0,2472.69,1.0,198263.14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-6244,1956.61,78391.73,324.48,781.63,0,1956.61,1.0,120678.08,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-41019,1828.49,25560.1,142.08,777.86,0,1828.49,1.0,45514.55,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-49626,2941.1,200631.36,532.07,701.2,0,2941.1,1.0,252590.45,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-49750,4460.18,116604.09,600.68,759.69,0,4460.18,0.0,136796.55,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-43250,1655.35,83924.36,327.21,673.06,0,1655.35,1.0,107881.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-26625,2222.435,36338.07,161.32,684.89,0,2223.25,1.0,56226.1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-17640,3073.53,68487.98,461.46,777.19,1,3073.53,1.0,85830.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-21995,1879.57,143278.17,609.77,749.41,0,1879.57,1.0,233939.26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-33337,1837.67,33375.7,239.31,641.69,0,1837.67,1.0,45433.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-42640,1967.74,86978.63,365.47,733.86,0,1967.74,1.0,160786.42,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C-32245,1874.94,119662.22,528.95,687.24,1,1874.94,1.0,186944.24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C-43898,2091.01,107732.59,720.08,773.04,0,2091.01,0.0,199038.58,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
C-6003,2222.435,162313.36,528.35,820.69,0,2223.25,1.0,266715.83,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-48955,1351.18,45106.5,226.48,664.78,0,1351.18,0.0,82755.99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C-23535,1729.61,39752.99,236.2,779.34,1,1729.61,1.0,53153.91,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-20777,1657.92,135136.99,353.09,781.4,0,1657.92,1.0,234327.47,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-17088,1075.42,42616.6,217.67,788.02,0,1075.42,1.0,73539.54,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-5220,1567.5,192002.16,607.1,816.27,0,1567.5,0.0,355398.43,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
C-40727,3825.27,126265.88,545.87,865.35,0,3825.27,1.0,176492.92,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-29320,2222.435,18565.47,105.7,714.45,0,2223.25,1.0,24990.53,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C-10211,1569.09,70365.87,308.83,804.1,0,1569.09,1.0,91148.52,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-49956,1706.9,37124.91,207.51,637.15,0,1706.9,1.0,48467.5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-7387,2476.71,79928.84,336.88,678.0,0,2476.71,1.0,100315.66,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-46352,1468.45,79480.94,275.73,744.59,0,1468.45,1.0,92348.31,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-37860,2342.42,112561.11,410.69,773.08,1,2342.42,1.0,140325.95,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C-38238,2413.96,79619.13,320.24,825.82,0,2413.96,1.0,145632.56,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-4875,4042.54,15869.8,180.33,841.9,0,4042.54,1.0,27321.22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-3470,2093.69,72701.39,516.07,730.04,1,2093.69,1.0,92254.21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
C-103,2222.435,58322.63,275.33,659.63,0,2223.25,1.0,95166.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-14836,1247.0,89169.35,407.53,682.9,1,1247.0,1.0,160388.01,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-11835,2222.435,203727.12,907.07,721.77,0,2223.25,1.0,307092.61,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-37422,2159.31,26730.29,207.34,743.13,0,2159.31,1.0,42616.82,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-11554,1648.87,51864.82,327.43,802.89,0,1648.87,1.0,92580.53,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-31762,2010.98,69968.55,334.48,697.73,0,2010.98,1.0,118455.19,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-7344,1521.68,37198.22,184.46,835.44,0,1521.68,1.0,55068.46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-46812,1385.55,39445.27,233.36,746.84,0,1385.55,0.0,65250.01,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-22748,1116.19,51198.8,262.04,646.27,0,1116.19,1.0,58774.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-34955,2311.39,44413.79,266.66,832.08,0,2311.39,1.0,51354.25,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
C-35596,2507.68,68388.58,343.56,812.23,0,2507.68,0.0,128114.67,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-22393,1946.83,73246.27,311.64,819.0,0,1946.83,1.0,99452.77,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-46266,3876.56,160701.9,390.94,605.68,0,3876.56,1.0,264324.59,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-49158,2749.79,140923.13,618.6,785.79,0,2749.79,0.0,155861.06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C-36377,1889.03,26770.6,122.97,750.48,1,1889.03,1.0,41822.03,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-29419,4047.44,192284.03,595.68,789.11,0,4047.44,1.0,211646.02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-336,2996.74,101895.66,322.5,749.13,0,2996.74,1.0,115175.91,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-31995,4010.57,173949.26,511.66,848.56,0,4010.57,1.0,329072.83,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-19639,1632.42,25629.25,211.96,791.14,0,1632.42,1.0,36847.35,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-5684,3496.84,80433.21,476.15,691.41,0,3496.84,1.0,136536.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
C-10608,2384.58,66044.31,352.44,739.82,1,2384.58,1.0,72694.37,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-2178,2222.435,31716.29,152.22,679.47,1,2223.25,1.0,56396.53,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-25281,1927.47,52214.47,261.11,684.87,0,1927.47,1.0,-999.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-19627,3409.95,196542.32,572.24,739.39,0,3409.95,1.0,266882.83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-12392,2194.04,120737.08,383.01,820.15,1,2194.04,1.0,178582.44,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
C-20512,847.99,47051.77,243.37,739.82,0,847.99,1.0,61554.79,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-31332,1572.53,40097.66,282.84,621.11,0,1572.53,0.0,44270.39,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-33291,2010.84,15265.21,168.36,735.8,0,2010.84,1.0,21962.54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
C-45426,4287.39,72119.09,431.52,682.56,0,4287.39,1.0,90996.12,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-6902,1926.87,105332.91,409.29,737.2,1,1926.87,1.0,142757.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-16187,3106.22,51807.65,308.24,739.82,0,3106.22,1.0,79645.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C-39015,3801.19,198881.84,665.28,654.25,0,3801.19,1.0,293539.53,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-16899,2222.435,33270.21,149.91,739.82,0,2223.25,1.0,49260.16,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-78,2170.67,36015.97,433.92,637.49,1,2170.67,0.0,57303.31,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
C-39552,1440.4,134629.8,422.66,720.68,0,1440.4,1.0,230427.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-48600,1677.64,92894.86,395.98,791.65,1,1677.64,1.0,113803.19,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
C-31378,3483.61,91130.93,355.11,798.58,0,3483.61,1.0,113639.22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-2236,2222.435,74245.65,268.31,736.93,1,2223.25,1.0,88030.93,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-23803,2222.435,60579.08,552.45,637.13,0,2223.25,0.0,80696.52,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-3562,1843.28,25895.93,174.25,716.16,0,1843.28,1.0,39946.06,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
C-10648,2222.435,112476.51,372.52,833.61,0,2223.25,1.0,150966.73,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
C-5482,3459.45,261800.68,610.07,838.71,0,3459.45,1.0,420691.75,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-35313,1113.56,110184.91,306.13,655.6,0,1113.56,1.0,175498.2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-15420,2222.435,15652.33,141.25,743.49,0,2223.25,1.0,26325.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C-27983,4105.57,237607.05,696.02,820.8,1,4105.57,1.0,353286.31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-34585,725.64,85190.13,294.73,750.13,0,725.64,0.0,116882.53,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
C-35853,1639.22,27104.2,209.09,610.56,0,1639.22,0.0,45061.73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-23309,2775.9,86681.6,342.95,832.47,0,2775.9,1.0,127754.1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
C-43059,2370.94,77485.63,417.82,603.59,0,2370.94,1.0,132883.35,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-43117,3038.32,65717.95,726.9,672.13,0,3038.32,0.0,88524.3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
C-31489,1047.12,44781.28,268.62,750.54,0,1047.12,1.0,68034.13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-27807,3048.36,82098.64,797.42,780.02,0,3048.36,1.0,129530.35,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-45303,3356.41,147945.77,471.4,843.89,0,3356.41,1.0,189222.59,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
C-2440,2858.75,58037.65,377.85,710.34,0,2858.75,1.0,98032.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-34633,2725.14,60913.01,451.38,790.47,0,2725.14,1.0,95993.09,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-11782,1215.14,20571.89,214.99,660.25,0,1215.14,1.0,26982.24,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-48011,2124.94,100367.11,468.09,670.84,1,2124.94,1.0,130926.89,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
C-20803,2222.435,28922.36,155.67,750.23,0,2223.25,1.0,49896.52,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-45346,1359.93,28303.85,344.01,704.78,0,1359.93,1.0,51119.14,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
C-12814,2489.9,39179.74,397.44,619.08,0,2489.9,0.0,62377.87,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-1583,1507.02,75959.98,234.52,796.57,0,2223.25,1.0,99737.56,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-6654,1364.79,19685.95,127.54,701.57,0,1364.79,1.0,26031.2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
C-11469,2105.04,49383.58,310.1,758.71,1,2105.04,1.0,59787.24,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-277,2222.435,128098.16,375.205,766.82,0,2223.25,1.0,242955.92,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
C-35372,1683.88,27850.26,121.08,650.8,0,1683.88,1.0,40251.49,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-38820,2209.37,135059.38,357.73,752.7,0,2209.37,0.0,223904.89,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-47061,1237.83,140609.75,459.86,693.36,0,1237.83,1.0,165100.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-34380,1346.93,49653.1,249.93,656.72,0,1346.93,1.0,82864.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-10303,1720.7,57659.79,312.99,758.94,1,1720.7,1.0,64207.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
